File,Class,DTWC,DR,DW,IDFP,IDS,ISQLQ,IGS,LIC,LT,MIM,NLMR,PD,RAM,SL,UC
"/Users/rar9993/repos/research/fdroid_apps/native_apps/AndroidInfrared/SmartRemoteControl/src/main/java/com/github/timnew/smartremotecontrol/PagerActionBarAdapter.java",com.github.timnew.smartremotecontrol.PagerActionBarAdapter,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"/Users/rar9993/repos/research/fdroid_apps/native_apps/AndroidInfrared/SmartRemoteControl/src/main/java/com/github/timnew/smartremotecontrol/InfraredEmitter.java",com.github.timnew.smartremotecontrol.InfraredEmitter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/AndroidInfrared/SmartRemoteControl/src/main/java/com/github/timnew/smartremotecontrol/ControlPanelFragment.java",com.github.timnew.smartremotecontrol.ControlPanelFragment,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/AndroidInfrared/SmartRemoteControl/src/main/java/com/github/timnew/smartremotecontrol/MainActivity.java",com.github.timnew.smartremotecontrol.MainActivity,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"/Users/rar9993/repos/research/fdroid_apps/native_apps/AndroidInfrared/SmartRemoteControl/src/main/java/com/github/timnew/smartremotecontrol/SmartRemoteControlApplication.java",com.github.timnew.smartremotecontrol.SmartRemoteControlApplication,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/AndroidInfrared/SmartRemoteControl/src/main/java/com/github/timnew/smartremotecontrol/DialogHostActivity.java",com.github.timnew.smartremotecontrol.DialogHostActivity,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/AndroidInfrared/SmartRemoteControl/src/main/java/com/github/timnew/shared/viewpager/FragmentBuilder.java",com.github.timnew.shared.viewpager.FragmentBuilder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/AndroidInfrared/SmartRemoteControl/src/main/java/com/github/timnew/shared/adapters/BaseAdapter.java",com.github.timnew.shared.adapters.BaseAdapter,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/AndroidInfrared/SmartRemoteControl/src/main/java/com/github/timnew/shared/adapters/ListAdapter.java",com.github.timnew.shared.adapters.ListAdapter,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/AndroidInfrared/AndroidInfrared/src/main/java/com/github/timnew/androidinfrared/ConsumerIrManager.java",com.github.timnew.androidinfrared.ConsumerIrManager,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/AndroidInfrared/AndroidInfrared/src/main/java/com/github/timnew/androidinfrared/IrCommand.java",com.github.timnew.androidinfrared.IrCommand,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/AndroidInfrared/AndroidInfrared/src/main/java/com/github/timnew/androidinfrared/ConsumerIrManagerCompat.java",com.github.timnew.androidinfrared.ConsumerIrManagerCompat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/AndroidInfrared/AndroidInfrared/src/main/java/com/github/timnew/androidinfrared/ConsumerIrManagerSamsung.java",com.github.timnew.androidinfrared.ConsumerIrManagerSamsung,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/AndroidInfrared/AndroidInfrared/src/main/java/com/github/timnew/androidinfrared/IrCommandBuilder.java",com.github.timnew.androidinfrared.IrCommandBuilder,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
