File,Class,DTWC,DR,DW,IDFP,IDS,ISQLQ,IGS,LIC,LT,MIM,NLMR,PD,RAM,SL,UC
"/Users/rar9993/repos/research/fdroid_apps/native_apps/Rumble/app/src/androidTest/java/rumble/disrupted/org/rumble/ApplicationTest.java",rumble.disrupted.org.rumble.ApplicationTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/Rumble/app/src/main/java/org/disrupted/rumble/database/statistics/StatReachabilityDatabase.java",org.disrupted.rumble.database.statistics.StatReachabilityDatabase,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"/Users/rar9993/repos/research/fdroid_apps/native_apps/Rumble/app/src/main/java/org/disrupted/rumble/database/statistics/StatisticManager.java",org.disrupted.rumble.database.statistics.StatisticManager,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/Rumble/app/src/main/java/org/disrupted/rumble/database/statistics/StatisticDatabase.java",org.disrupted.rumble.database.statistics.StatisticDatabase,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/Rumble/app/src/main/java/org/disrupted/rumble/database/statistics/StatMessageDatabase.java",org.disrupted.rumble.database.statistics.StatMessageDatabase,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/Rumble/app/src/main/java/org/disrupted/rumble/database/statistics/StatChannelDatabase.java",org.disrupted.rumble.database.statistics.StatChannelDatabase,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"/Users/rar9993/repos/research/fdroid_apps/native_apps/Rumble/app/src/main/java/org/disrupted/rumble/database/statistics/StatLinkLayerDatabase.java",org.disrupted.rumble.database.statistics.StatLinkLayerDatabase,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"/Users/rar9993/repos/research/fdroid_apps/native_apps/Rumble/app/src/main/java/org/disrupted/rumble/database/statistics/StatInterfaceDatabase.java",org.disrupted.rumble.database.statistics.StatInterfaceDatabase,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/Rumble/app/src/main/java/org/disrupted/rumble/database/HashtagDatabase.java",org.disrupted.rumble.database.HashtagDatabase,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/Rumble/app/src/main/java/org/disrupted/rumble/database/ContactInterfaceDatabase.java",org.disrupted.rumble.database.ContactInterfaceDatabase,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/Rumble/app/src/main/java/org/disrupted/rumble/database/DatabaseExecutor.java",org.disrupted.rumble.database.DatabaseExecutor,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/Rumble/app/src/main/java/org/disrupted/rumble/database/DatabaseFactory.java",org.disrupted.rumble.database.DatabaseFactory,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/Rumble/app/src/main/java/org/disrupted/rumble/database/Database.java",org.disrupted.rumble.database.Database,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
