File,Class,DTWC,DR,DW,IDFP,IDS,ISQLQ,IGS,LIC,LT,MIM,NLMR,PD,RAM,SL,UC
"/Users/rar9993/repos/research/fdroid_apps/native_apps/PortAuthority/app/src/main/java/com/aaronjwood/portauthority/listener/ScanPortsListener.java",com.aaronjwood.portauthority.listener.ScanPortsListener,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/PortAuthority/app/src/main/java/com/aaronjwood/portauthority/response/ErrorAsyncResponse.java",com.aaronjwood.portauthority.response.ErrorAsyncResponse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/PortAuthority/app/src/main/java/com/aaronjwood/portauthority/response/WanHostAsyncResponse.java",com.aaronjwood.portauthority.response.WanHostAsyncResponse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/PortAuthority/app/src/main/java/com/aaronjwood/portauthority/response/HostAsyncResponse.java",com.aaronjwood.portauthority.response.HostAsyncResponse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/PortAuthority/app/src/main/java/com/aaronjwood/portauthority/response/LanHostAsyncResponse.java",com.aaronjwood.portauthority.response.LanHostAsyncResponse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/PortAuthority/app/src/main/java/com/aaronjwood/portauthority/response/MainAsyncResponse.java",com.aaronjwood.portauthority.response.MainAsyncResponse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/PortAuthority/app/src/main/java/com/aaronjwood/portauthority/response/DnsAsyncResponse.java",com.aaronjwood.portauthority.response.DnsAsyncResponse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/PortAuthority/app/src/main/java/com/aaronjwood/portauthority/activity/WanHostActivity.java",com.aaronjwood.portauthority.activity.WanHostActivity,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/PortAuthority/app/src/main/java/com/aaronjwood/portauthority/activity/MainActivity.java",com.aaronjwood.portauthority.activity.MainActivity,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/PortAuthority/app/src/main/java/com/aaronjwood/portauthority/activity/DnsActivity.java",com.aaronjwood.portauthority.activity.DnsActivity,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/PortAuthority/app/src/main/java/com/aaronjwood/portauthority/activity/HostActivity.java",com.aaronjwood.portauthority.activity.HostActivity,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/PortAuthority/app/src/main/java/com/aaronjwood/portauthority/activity/LanHostActivity.java",com.aaronjwood.portauthority.activity.LanHostActivity,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/PortAuthority/app/src/main/java/com/aaronjwood/portauthority/activity/PreferencesActivity.java",com.aaronjwood.portauthority.activity.PreferencesActivity,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/PortAuthority/app/src/main/java/com/aaronjwood/portauthority/network/Resolver.java",com.aaronjwood.portauthority.network.Resolver,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/PortAuthority/app/src/main/java/com/aaronjwood/portauthority/network/Wireless.java",com.aaronjwood.portauthority.network.Wireless,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/PortAuthority/app/src/main/java/com/aaronjwood/portauthority/network/Host.java",com.aaronjwood.portauthority.network.Host,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/PortAuthority/app/src/main/java/com/aaronjwood/portauthority/network/MDNSResolver.java",com.aaronjwood.portauthority.network.MDNSResolver,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/PortAuthority/app/src/main/java/com/aaronjwood/portauthority/network/NetBIOSResolver.java",com.aaronjwood.portauthority.network.NetBIOSResolver,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/PortAuthority/app/src/main/java/com/aaronjwood/portauthority/async/DnsLookupAsyncTask.java",com.aaronjwood.portauthority.async.DnsLookupAsyncTask,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
