File,Class,DTWC,DR,DW,IDFP,IDS,ISQLQ,IGS,LIC,LT,MIM,NLMR,PD,RAM,SL,UC
"/Users/rar9993/repos/research/fdroid_apps/native_apps/tramhunter/app/src/androidTest/java/com/andybotting/tramhunter/HomeActivityTest.java",com.andybotting.tramhunter.HomeActivityTest,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/tramhunter/app/src/main/java/com/andybotting/tramhunter/TramHunterApplication.java",com.andybotting.tramhunter.TramHunterApplication,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/tramhunter/app/src/main/java/com/andybotting/tramhunter/TramHunterConstants.java",com.andybotting.tramhunter.TramHunterConstants,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/tramhunter/app/src/main/java/com/andybotting/tramhunter/TramHunter.java",com.andybotting.tramhunter.TramHunter,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/tramhunter/app/src/main/java/com/andybotting/tramhunter/ui/UIUtils.java",com.andybotting.tramhunter.ui.UIUtils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/tramhunter/app/src/main/java/com/andybotting/tramhunter/ui/TouchListView.java",com.andybotting.tramhunter.ui.TouchListView,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/tramhunter/app/src/main/java/com/andybotting/tramhunter/util/StringUtil.java",com.andybotting.tramhunter.util.StringUtil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/tramhunter/app/src/main/java/com/andybotting/tramhunter/util/FavouriteStopUtil.java",com.andybotting.tramhunter.util.FavouriteStopUtil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/tramhunter/app/src/main/java/com/andybotting/tramhunter/util/UserAgent.java",com.andybotting.tramhunter.util.UserAgent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/tramhunter/app/src/main/java/com/andybotting/tramhunter/util/GenericUtil.java",com.andybotting.tramhunter.util.GenericUtil,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/tramhunter/app/src/main/java/com/andybotting/tramhunter/util/PreferenceHelper.java",com.andybotting.tramhunter.util.PreferenceHelper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/tramhunter/app/src/main/java/com/andybotting/tramhunter/activity/NearStopsActivity.java",com.andybotting.tramhunter.activity.NearStopsActivity,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/tramhunter/app/src/main/java/com/andybotting/tramhunter/activity/StopMapActivity.java",com.andybotting.tramhunter.activity.StopMapActivity,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/tramhunter/app/src/main/java/com/andybotting/tramhunter/activity/RoutesListActivity.java",com.andybotting.tramhunter.activity.RoutesListActivity,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/tramhunter/app/src/main/java/com/andybotting/tramhunter/activity/StopsListActivity.java",com.andybotting.tramhunter.activity.StopsListActivity,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/tramhunter/app/src/main/java/com/andybotting/tramhunter/activity/FavouriteActivity.java",com.andybotting.tramhunter.activity.FavouriteActivity,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1
"/Users/rar9993/repos/research/fdroid_apps/native_apps/tramhunter/app/src/main/java/com/andybotting/tramhunter/activity/HomeActivity.java",com.andybotting.tramhunter.activity.HomeActivity,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/tramhunter/app/src/main/java/com/andybotting/tramhunter/activity/TramRunActivity.java",com.andybotting.tramhunter.activity.TramRunActivity,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
"/Users/rar9993/repos/research/fdroid_apps/native_apps/tramhunter/app/src/main/java/com/andybotting/tramhunter/activity/StopDetailsActivity.java",com.andybotting.tramhunter.activity.StopDetailsActivity,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/tramhunter/app/src/main/java/com/andybotting/tramhunter/activity/SettingsActivity.java",com.andybotting.tramhunter.activity.SettingsActivity,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/tramhunter/app/src/main/java/com/andybotting/tramhunter/activity/SearchActivity.java",com.andybotting.tramhunter.activity.SearchActivity,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/tramhunter/app/src/main/java/com/andybotting/tramhunter/activity/NetworkMapActivity.java",com.andybotting.tramhunter.activity.NetworkMapActivity,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"/Users/rar9993/repos/research/fdroid_apps/native_apps/tramhunter/app/src/main/java/com/andybotting/tramhunter/location/LastLocationFinder.java",com.andybotting.tramhunter.location.LastLocationFinder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/tramhunter/app/src/main/java/com/andybotting/tramhunter/dao/TramHunterDB.java",com.andybotting.tramhunter.dao.TramHunterDB,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/tramhunter/app/src/main/java/com/andybotting/tramhunter/dao/TramHunterProvider.java",com.andybotting.tramhunter.dao.TramHunterProvider,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
