File,Class,DTWC,DR,DW,IDFP,IDS,ISQLQ,IGS,LIC,LT,MIM,NLMR,PD,RAM,SL,UC
"/Users/rar9993/repos/research/fdroid_apps/native_apps/Dashchan/src/chan/util/StringUtils.java",chan.util.StringUtils,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
"/Users/rar9993/repos/research/fdroid_apps/native_apps/Dashchan/src/chan/util/CommonUtils.java",chan.util.CommonUtils,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/Dashchan/src/chan/util/DataFile.java",chan.util.DataFile,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/Dashchan/src/chan/content/ApiException.java",chan.content.ApiException,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/Dashchan/src/chan/content/Chan.java",chan.content.Chan,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/Dashchan/src/chan/content/ChanMarkup.java",chan.content.ChanMarkup,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/Dashchan/src/chan/content/InvalidResponseException.java",chan.content.InvalidResponseException,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/Dashchan/src/chan/content/ChanConfiguration.java",chan.content.ChanConfiguration,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
"/Users/rar9993/repos/research/fdroid_apps/native_apps/Dashchan/src/chan/content/ChanPerformer.java",chan.content.ChanPerformer,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/Dashchan/src/chan/content/ThreadRedirectException.java",chan.content.ThreadRedirectException,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/Dashchan/src/chan/content/ChanManager.java",chan.content.ChanManager,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/Dashchan/src/chan/content/ExtensionException.java",chan.content.ExtensionException,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/Dashchan/src/chan/content/ChanLocator.java",chan.content.ChanLocator,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/Dashchan/src/chan/content/RedirectException.java",chan.content.RedirectException,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/Dashchan/src/chan/content/model/Post.java",chan.content.model.Post,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/Dashchan/src/chan/content/model/SinglePost.java",chan.content.model.SinglePost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/Dashchan/src/chan/content/model/ThreadSummary.java",chan.content.model.ThreadSummary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/Dashchan/src/chan/content/model/Posts.java",chan.content.model.Posts,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/Dashchan/src/chan/content/model/EmbeddedAttachment.java",chan.content.model.EmbeddedAttachment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/Dashchan/src/chan/content/model/Icon.java",chan.content.model.Icon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/Dashchan/src/chan/content/model/BoardCategory.java",chan.content.model.BoardCategory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/Dashchan/src/chan/content/model/FileAttachment.java",chan.content.model.FileAttachment,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/Dashchan/src/chan/content/model/Board.java",chan.content.model.Board,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/Dashchan/src/chan/content/model/Attachment.java",chan.content.model.Attachment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/Dashchan/src/chan/http/FirewallResolver.java",chan.http.FirewallResolver,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/Dashchan/src/chan/http/RequestEntity.java",chan.http.RequestEntity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/Dashchan/src/chan/http/MultipartEntity.java",chan.http.MultipartEntity,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/Dashchan/src/chan/http/SimpleEntity.java",chan.http.SimpleEntity,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/Dashchan/src/chan/http/InetSocket.java",chan.http.InetSocket,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/Dashchan/src/chan/http/ChanFileOpenable.java",chan.http.ChanFileOpenable,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/Dashchan/src/chan/http/CookieBuilder.java",chan.http.CookieBuilder,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/Dashchan/src/chan/http/HttpHolder.java",chan.http.HttpHolder,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/Dashchan/src/chan/http/WebSocket.java",chan.http.WebSocket,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/Dashchan/src/chan/http/HttpValidator.java",chan.http.HttpValidator,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/Dashchan/src/chan/http/SSLSocketWrapper.java",chan.http.SSLSocketWrapper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/Dashchan/src/chan/http/HttpClient.java",chan.http.HttpClient,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/Dashchan/src/chan/http/HttpSession.java",chan.http.HttpSession,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/Dashchan/src/chan/http/HttpException.java",chan.http.HttpException,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/Dashchan/src/chan/http/HttpRequest.java",chan.http.HttpRequest,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/Dashchan/src/chan/http/UrlEncodedEntity.java",chan.http.UrlEncodedEntity,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/Dashchan/src/chan/http/HttpResponse.java",chan.http.HttpResponse,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/Dashchan/src/chan/text/GroupParser.java",chan.text.GroupParser,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/Dashchan/src/chan/text/CommentEditor.java",chan.text.CommentEditor,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/Dashchan/src/chan/text/ParseException.java",chan.text.ParseException,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/Dashchan/src/chan/text/TemplateParser.java",chan.text.TemplateParser,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/Dashchan/src/chan/text/JsonSerial.java",chan.text.JsonSerial,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/Dashchan/src/com/mishiranu/dashchan/ui/FragmentHandler.java",com.mishiranu.dashchan.ui.FragmentHandler,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/Dashchan/src/com/mishiranu/dashchan/ui/InstanceDialog.java",com.mishiranu.dashchan.ui.InstanceDialog,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/Dashchan/src/com/mishiranu/dashchan/ui/ExtensionsTrustLoop.java",com.mishiranu.dashchan.ui.ExtensionsTrustLoop,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/Dashchan/src/com/mishiranu/dashchan/ui/StateActivity.java",com.mishiranu.dashchan.ui.StateActivity,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/Dashchan/src/com/mishiranu/dashchan/ui/ThemeDialog.java",com.mishiranu.dashchan.ui.ThemeDialog,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/Dashchan/src/com/mishiranu/dashchan/ui/MainActivity.java",com.mishiranu.dashchan.ui.MainActivity,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/Dashchan/src/com/mishiranu/dashchan/ui/DialogMenu.java",com.mishiranu.dashchan.ui.DialogMenu,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/Dashchan/src/com/mishiranu/dashchan/ui/ContentFragment.java",com.mishiranu.dashchan.ui.ContentFragment,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
"/Users/rar9993/repos/research/fdroid_apps/native_apps/Dashchan/src/com/mishiranu/dashchan/ui/ForegroundManager.java",com.mishiranu.dashchan.ui.ForegroundManager,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/Dashchan/src/com/mishiranu/dashchan/ui/DrawerForm.java",com.mishiranu.dashchan.ui.DrawerForm,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/Dashchan/src/com/mishiranu/dashchan/ui/StackItem.java",com.mishiranu.dashchan.ui.StackItem,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/Dashchan/src/com/mishiranu/dashchan/ui/SearchImageDialog.java",com.mishiranu.dashchan.ui.SearchImageDialog,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/Dashchan/src/com/mishiranu/dashchan/ui/DownloadDialog.java",com.mishiranu.dashchan.ui.DownloadDialog,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/Dashchan/src/com/mishiranu/dashchan/ui/AudioPlayerDialog.java",com.mishiranu.dashchan.ui.AudioPlayerDialog,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/Dashchan/src/com/mishiranu/dashchan/ui/CaptchaForm.java",com.mishiranu.dashchan.ui.CaptchaForm,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/Dashchan/src/com/mishiranu/dashchan/ui/BrowserFragment.java",com.mishiranu.dashchan.ui.BrowserFragment,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
"/Users/rar9993/repos/research/fdroid_apps/native_apps/Dashchan/src/com/mishiranu/dashchan/ui/gallery/PagerUnit.java",com.mishiranu.dashchan.ui.gallery.PagerUnit,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/Dashchan/src/com/mishiranu/dashchan/ui/gallery/GalleryOverlay.java",com.mishiranu.dashchan.ui.gallery.GalleryOverlay,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1
"/Users/rar9993/repos/research/fdroid_apps/native_apps/Dashchan/src/com/mishiranu/dashchan/ui/gallery/ListUnit.java",com.mishiranu.dashchan.ui.gallery.ListUnit,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1
"/Users/rar9993/repos/research/fdroid_apps/native_apps/Dashchan/src/com/mishiranu/dashchan/ui/gallery/GalleryDialog.java",com.mishiranu.dashchan.ui.gallery.GalleryDialog,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
