AppendCharacterWithChar;PMD;/Users/rar9993/AndroidStudioProjects/GPTToDoNotes;/Users/rar9993/AndroidStudioProjects/GPTToDoNotes/NONE_TRANSFORMED_/app/src/main/java/com/sanad/gpt4o/gpttodonotes/NoteDetailActivity.java;file:/Users/rar9993/AndroidStudioProjects/GPTToDoNotes/NONE_TRANSFORMED_/app/src/main/java/com/sanad/gpt4o/gpttodonotes/NoteDetailActivity.java|line:35
AppendCharacterWithChar;PMD;/Users/rar9993/AndroidStudioProjects/ScientificCalculator;/Users/rar9993/AndroidStudioProjects/ScientificCalculator/NONE_TRANSFORMED_/app/src/main/java/com/sanad/gemini_2_dot_5_pro_preview/scientificcalculator/MainActivity.java;file:/Users/rar9993/AndroidStudioProjects/ScientificCalculator/NONE_TRANSFORMED_/app/src/main/java/com/sanad/gemini_2_dot_5_pro_preview/scientificcalculator/MainActivity.java|line:101
AppendCharacterWithChar;PMD;/Users/rar9993/AndroidStudioProjects/ScientificCalculator;/Users/rar9993/AndroidStudioProjects/ScientificCalculator/NONE_TRANSFORMED_/app/src/main/java/com/sanad/gemini_2_dot_5_pro_preview/scientificcalculator/MainActivity.java;file:/Users/rar9993/AndroidStudioProjects/ScientificCalculator/NONE_TRANSFORMED_/app/src/main/java/com/sanad/gemini_2_dot_5_pro_preview/scientificcalculator/MainActivity.java|line:105
AppendCharacterWithChar;PMD;/Users/rar9993/AndroidStudioProjects/ScientificCalculator;/Users/rar9993/AndroidStudioProjects/ScientificCalculator/NONE_TRANSFORMED_/app/src/main/java/com/sanad/gemini_2_dot_5_pro_preview/scientificcalculator/MainActivity.java;file:/Users/rar9993/AndroidStudioProjects/ScientificCalculator/NONE_TRANSFORMED_/app/src/main/java/com/sanad/gemini_2_dot_5_pro_preview/scientificcalculator/MainActivity.java|line:80
AppendCharacterWithChar;PMD;/Users/rar9993/AndroidStudioProjects/ScientificCalculator;/Users/rar9993/AndroidStudioProjects/ScientificCalculator/NONE_TRANSFORMED_/app/src/main/java/com/sanad/gemini_2_dot_5_pro_preview/scientificcalculator/MainActivity.java;file:/Users/rar9993/AndroidStudioProjects/ScientificCalculator/NONE_TRANSFORMED_/app/src/main/java/com/sanad/gemini_2_dot_5_pro_preview/scientificcalculator/MainActivity.java|line:86
AppendCharacterWithChar;PMD;/Users/rar9993/AndroidStudioProjects/ScientificCalculator;/Users/rar9993/AndroidStudioProjects/ScientificCalculator/NONE_TRANSFORMED_/app/src/main/java/com/sanad/gemini_2_dot_5_pro_preview/scientificcalculator/MainActivity.java;file:/Users/rar9993/AndroidStudioProjects/ScientificCalculator/NONE_TRANSFORMED_/app/src/main/java/com/sanad/gemini_2_dot_5_pro_preview/scientificcalculator/MainActivity.java|line:91
AvoidFileStream;PMD;/Users/rar9993/AndroidStudioProjects/GPTToDoNotes;/Users/rar9993/AndroidStudioProjects/GPTToDoNotes/NONE_TRANSFORMED_/app/src/main/java/com/sanad/gpt4o/gpttodonotes/MainActivity.java;file:/Users/rar9993/AndroidStudioProjects/GPTToDoNotes/NONE_TRANSFORMED_/app/src/main/java/com/sanad/gpt4o/gpttodonotes/MainActivity.java|line:113
AvoidFileStream;PMD;/Users/rar9993/AndroidStudioProjects/GPTToDoNotes;/Users/rar9993/AndroidStudioProjects/GPTToDoNotes/NONE_TRANSFORMED_/app/src/main/java/com/sanad/gpt4o/gpttodonotes/MainActivity.java;file:/Users/rar9993/AndroidStudioProjects/GPTToDoNotes/NONE_TRANSFORMED_/app/src/main/java/com/sanad/gpt4o/gpttodonotes/MainActivity.java|line:120
AvoidFileStream;PMD;/Users/rar9993/AndroidStudioProjects/GPTToDoNotes;/Users/rar9993/AndroidStudioProjects/GPTToDoNotes/NONE_TRANSFORMED_/app/src/main/java/com/sanad/gpt4o/gpttodonotes/NoteDetailActivity.java;file:/Users/rar9993/AndroidStudioProjects/GPTToDoNotes/NONE_TRANSFORMED_/app/src/main/java/com/sanad/gpt4o/gpttodonotes/NoteDetailActivity.java|line:32
AvoidFileStream;PMD;/Users/rar9993/AndroidStudioProjects/ToDoNotes;/Users/rar9993/AndroidStudioProjects/ToDoNotes/NONE_TRANSFORMED_/app/src/main/java/com/sanad/gemini_2_dot_5_pro_preview/todonotes/FileUtils.java;file:/Users/rar9993/AndroidStudioProjects/ToDoNotes/NONE_TRANSFORMED_/app/src/main/java/com/sanad/gemini_2_dot_5_pro_preview/todonotes/FileUtils.java|line:50
