File,Class,DTWC,DR,DW,IDFP,IDS,ISQLQ,IGS,LIC,LT,MIM,NLMR,PD,RAM,SL,UC
"/Users/rar9993/repos/research/fdroid_apps/native_apps/BaiApp/app/src/androidTest/java/org/bienvenidoainternet/app/ApplicationTest.java",org.bienvenidoainternet.app.ApplicationTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/BaiApp/app/src/test/java/org/bienvenidoainternet/baiparser/ExampleUnitTest.java",org.bienvenidoainternet.app.ExampleUnitTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/BaiApp/app/src/main/java/org/bienvenidoainternet/app/AppCompatPreferenceActivity.java",org.bienvenidoainternet.app.AppCompatPreferenceActivity,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/BaiApp/app/src/main/java/org/bienvenidoainternet/app/CustomFragmentPagerAdapter.java",org.bienvenidoainternet.app.CustomFragmentPagerAdapter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/BaiApp/app/src/main/java/org/bienvenidoainternet/app/MainActivity.java",org.bienvenidoainternet.app.MainActivity,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/BaiApp/app/src/main/java/org/bienvenidoainternet/app/ThemeManager.java",org.bienvenidoainternet.app.ThemeManager,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/BaiApp/app/src/main/java/org/bienvenidoainternet/app/ThreadListAdapter.java",org.bienvenidoainternet.app.ThreadListAdapter,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/BaiApp/app/src/main/java/org/bienvenidoainternet/app/RecentPostAdapter.java",org.bienvenidoainternet.app.RecentPostAdapter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/BaiApp/app/src/main/java/org/bienvenidoainternet/app/ResponseActivity.java",org.bienvenidoainternet.app.ResponseActivity,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1
"/Users/rar9993/repos/research/fdroid_apps/native_apps/BaiApp/app/src/main/java/org/bienvenidoainternet/app/ViewerActivity.java",org.bienvenidoainternet.app.ViewerActivity,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/BaiApp/app/src/main/java/org/bienvenidoainternet/app/LicensesActivity.java",org.bienvenidoainternet.app.LicensesActivity,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/BaiApp/app/src/main/java/org/bienvenidoainternet/app/SettingsActivity.java",org.bienvenidoainternet.app.SettingsActivity,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/BaiApp/app/src/main/java/org/bienvenidoainternet/app/structure/BoardItem.java",org.bienvenidoainternet.app.structure.BoardItem,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/BaiApp/app/src/main/java/org/bienvenidoainternet/app/structure/ReplyID.java",org.bienvenidoainternet.app.structure.ReplyID,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/BaiApp/app/src/main/java/org/bienvenidoainternet/app/structure/BoardItemFile.java",org.bienvenidoainternet.app.structure.BoardItemFile,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/BaiApp/app/src/main/java/org/bienvenidoainternet/app/structure/Board.java",org.bienvenidoainternet.app.structure.Board,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/BaiApp/app/src/main/java/layout/FragmentBoardItemList.java",layout.FragmentBoardItemList,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/BaiApp/app/src/main/java/layout/FragmentImage.java",layout.FragmentImage,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1
"/Users/rar9993/repos/research/fdroid_apps/native_apps/BaiApp/app/src/main/java/utils/ContentProviderUtils.java",utils.ContentProviderUtils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
