
WakeLock;/Users/rar9993/repos/research/fdroid_apps/native_apps/MicDroid;file:/Users/rar9993/repos/research/fdroid_apps/native_apps/MicDroid/app/src/main/java/com/intervigil/micdroid/Mic.java;3dfd9e4081af6865d8064a739ee848af2a37fbac;f1518cdd3a647245e5d89a5514001949a704cda1;micdroid: Mic -> MicActivity cleanup	;True;True;prob_removal;True_Positive;True_Positive
WakeLock;/Users/rar9993/repos/research/fdroid_apps/native_apps/threema-android;file:/src/main/java/ch/threema/app/activities/UnlockMasterKeyActivity.java;6977e24aae44b8c1f198a1a2eb371978f99ae65f;3f2dc16873c775f60acf2a8580a0d249a4d857f8;Version 4.7	;True;True;prob_removal;True_Positive;True_Positive
WakeLock;/Users/rar9993/repos/research/fdroid_apps/native_apps/threema-android;file:/Users/rar9993/repos/research/fdroid_apps/native_apps/threema-android/app/src/main/java/ch/threema/app/services/notification/NotificationActionService.java;b28d3ad71b5f1cad1c64fbccd2ba9900a6bb9b3f;2f562c020bd88de27ffdad4bcc86a9609c1ce457;Version 5.8.0	;True;True;prob_removal;True_Positive;Possible_False_Positive
WakeLock;/Users/rar9993/repos/research/fdroid_apps/native_apps/TimedShutdownAndroid;file:/src/main/java/com/maforn/timedshutdown/ui/timer/TimerFragment.java;5e954fb2c9f846e0d87bd7f387fdcfbb799f44b4;e3168c97569a6abbb6cbda4e42f105d5489b6706;Added schedule page and logic	;True;True;prob_removal;True_Positive;Possible_False_Positive
WakeLock;/Users/rar9993/repos/research/fdroid_apps/native_apps/MicDroid;file:/Users/rar9993/repos/research/fdroid_apps/native_apps/MicDroid/app/src/main/java/com/intervigil/micdroid/Mic.java;3dfd9e4081af6865d8064a739ee848af2a37fbac;f1518cdd3a647245e5d89a5514001949a704cda1;micdroid: Mic -> MicActivity cleanup	;True;True;prob_removal;True_Positive;True_Positive
WakeLock;/Users/rar9993/repos/research/fdroid_apps/native_apps/threema-android;file:/src/main/java/ch/threema/app/activities/UnlockMasterKeyActivity.java;6977e24aae44b8c1f198a1a2eb371978f99ae65f;3f2dc16873c775f60acf2a8580a0d249a4d857f8;Version 4.7	;True;True;prob_removal;True_Positive;True_Positive
WakeLock;/Users/rar9993/repos/research/fdroid_apps/native_apps/threema-android;file:/Users/rar9993/repos/research/fdroid_apps/native_apps/threema-android/app/src/main/java/ch/threema/app/services/notification/NotificationActionService.java;b28d3ad71b5f1cad1c64fbccd2ba9900a6bb9b3f;2f562c020bd88de27ffdad4bcc86a9609c1ce457;Version 5.8.0	;True;True;prob_removal;True_Positive;Possible_False_Positive
WakeLock;/Users/rar9993/repos/research/fdroid_apps/native_apps/TimedShutdownAndroid;file:/src/main/java/com/maforn/timedshutdown/ui/timer/TimerFragment.java;5e954fb2c9f846e0d87bd7f387fdcfbb799f44b4;e3168c97569a6abbb6cbda4e42f105d5489b6706;Added schedule page and logic	;True;True;prob_removal;True_Positive;Possible_False_Positive
WakeLock;/Users/rar9993/repos/research/fdroid_apps/native_apps/MicDroid;file:/Users/rar9993/repos/research/fdroid_apps/native_apps/MicDroid/app/src/main/java/com/intervigil/micdroid/Mic.java;3dfd9e4081af6865d8064a739ee848af2a37fbac;f1518cdd3a647245e5d89a5514001949a704cda1;micdroid: Mic -> MicActivity cleanup	;True;True;prob_removal;True_Positive;True_Positive
WakeLock;/Users/rar9993/repos/research/fdroid_apps/native_apps/threema-android;file:/src/main/java/ch/threema/app/activities/UnlockMasterKeyActivity.java;6977e24aae44b8c1f198a1a2eb371978f99ae65f;3f2dc16873c775f60acf2a8580a0d249a4d857f8;Version 4.7	;True;True;prob_removal;True_Positive;True_Positive
WakeLock;/Users/rar9993/repos/research/fdroid_apps/native_apps/TimedShutdownAndroid;file:/src/main/java/com/maforn/timedshutdown/ui/timer/TimerFragment.java;5e954fb2c9f846e0d87bd7f387fdcfbb799f44b4;e3168c97569a6abbb6cbda4e42f105d5489b6706;Added schedule page and logic	;True;True;prob_removal;True_Positive;True_Positive
WakeLock;/Users/rar9993/repos/research/fdroid_apps/native_apps/FocusMastodon;file:/Users/rar9993/repos/research/fdroid_apps/native_apps/FocusMastodon/app/src/main/java/com/klinker/android/twitter_l/utils/ActivityUtils.java;b5f94c202a3066ffccf8269b74cca055417ef2f3;a9d7dc15e1bea5da0b5709eeed505f2c3d6af12b;v2.10.0.20240613	;True;True;prob_removal;True_Positive;Possible_False_Positive
WakeLock;/Users/rar9993/repos/research/fdroid_apps/native_apps/AcDisplay/project;file:/Users/rar9993/repos/research/fdroid_apps/native_apps/AcDisplay/project/AcDisplay/src/main/java/com/achep/acdisplay/services/activemode/ActiveModeService.java;6b473997846ad601d939374fd23fd9c6fc992511;35f566ad851ea98c6985dbc777b9abda47cbaa2d;Rename module: AcDisplay => app	;True;True;prob_removal;True_Positive;Possible_False_Positive
WakeLock;/Users/rar9993/repos/research/fdroid_apps/native_apps/AcDisplay/project;file:/src/main/java/com/achep/acdisplay/ui/activities/KeyguardActivity.java;fd966426f5680106bf0eb0b6aa93f7f32caa709f;5214324a1502029c7b7b6e412d5aa289aa7d111e;Experimental: Improve overall keyguard + active mode performance		Make sure that screen turns on.	Don't recreate the Activity just to turn screen on.	;True;True;prob_removal;True_Positive;True_Positive
WakeLock;/Users/rar9993/repos/research/fdroid_apps/native_apps/AlarmClock;file:/Users/rar9993/repos/research/fdroid_apps/native_apps/AlarmClock/src/com/android/alarmclock/AlarmAlert.java;01b93dd5ec611e94e68448afda543399613a6226;53205356eb422db2f3460425053c5fe4df8ceeda;Use new window manager flag for turning on the screen.		This allows the alert to no longer deal with a full wake lock itself,	and allows the window manager to take care of not turning it on until	the activity's window is actually displayed.		Change-Id: I2c3529c3d12a5a9c9add71636ce958d3205832e8	;True;True;prob_removal;True_Positive;True_Positive
WakeLock;/Users/rar9993/repos/research/fdroid_apps/native_apps/AlarmClock;file:/Users/rar9993/repos/research/fdroid_apps/native_apps/AlarmClock/src/com/better/alarm/presenter/AlarmKlaxonService.java;159e5b6eb9b911113dafa40d93ebaaeea323faa1;d6292b701ff3386134056dce9d6d99d281f615c8;Separated model from presenter		Removed Log.java	;True;True;prob_removal;True_Positive;Possible_False_Positive
WakeLock;/Users/rar9993/repos/research/fdroid_apps/native_apps/AlarmClock;file:/Users/rar9993/repos/research/fdroid_apps/native_apps/AlarmClock/src/main/java/com/better/alarm/presenter/background/KlaxonService.java;1b9f2b1c9f02d349cac79a570bfbeedce61b6fdf;fc4186dfa8e6c093418d694bb804fd34cf044965;Moved classes to achieve flat package hierarchy	;True;True;prob_removal;True_Positive;True_Positive
WakeLock;/Users/rar9993/repos/research/fdroid_apps/native_apps/AlarmClock;file:/Users/rar9993/repos/research/fdroid_apps/native_apps/AlarmClock/src/com/android/alarmclock/AlarmAlert.java;6b6541190580a403231381371297e874bf31b8fe;66bc972a32a6cc406e8e9ffa190abe4de6336e40;am 8ee444ff: am 53205356: Use new window manager flag for turning on the screen.		Merge commit '8ee444ff6c041665db2527ead57aaa33bb319619'		* commit '8ee444ff6c041665db2527ead57aaa33bb319619':	  Use new window manager flag for turning on the screen.	;True;True;prob_removal;True_Positive;True_Positive
WakeLock;/Users/rar9993/repos/research/fdroid_apps/native_apps/AlarmClock;file:/Users/rar9993/repos/research/fdroid_apps/native_apps/AlarmClock/src/main/java/com/better/alarm/background/VibrationService.java;7957275b6de4d1ffe0e7cde2fdd4bf1e34789e41;6ca3eded5bfc3fefb1b4a8c18e09655ec83cb4bb;Coverted VibrationService to Kotlin	;True;True;prob_removal;True_Positive;Possible_False_Positive
WakeLock;/Users/rar9993/repos/research/fdroid_apps/native_apps/AlarmClock;file:/Users/rar9993/repos/research/fdroid_apps/native_apps/AlarmClock/src/com/better/alarm/presenter/AlarmKlaxonReceiver.java;7d9b15242c3254a1a18236013b31315f31e7835f;18445943d466ba2c5a363502c104e3039ec837a2;extracted vibration service	;True;True;prob_removal;True_Positive;Possible_False_Positive
WakeLock;/Users/rar9993/repos/research/fdroid_apps/native_apps/AlarmClock;file:/Users/rar9993/repos/research/fdroid_apps/native_apps/AlarmClock/src/com/better/alarm/presenter/AlarmAlertWakeLock.java;afbd98c7f02b056dfaf95b2c07bfbe3e6d827612;7cd3748ec0c48765b4491896d559d621bba36b57;Use new WakeLockManager to pass WakeLocks between Receiver and Services			modified:   src/com/better/alarm/model/AlarmApplication.java		modified:   src/com/better/alarm/model/AlarmReceiver.java		modified:   src/com/better/alarm/model/AlarmsService.java		deleted:    src/com/better/alarm/presenter/AlarmAlertWakeLock.java		modified:   src/com/better/alarm/presenter/AlarmKlaxonReceiver.java		modified:   src/com/better/alarm/presenter/AlarmKlaxonService.java	;True;True;prob_removal;True_Positive;True_Positive
