File,Class,DTWC,DR,DW,IDFP,IDS,ISQLQ,IGS,LIC,LT,MIM,NLMR,PD,RAM,SL,UC
"/Users/rar9993/repos/research/fdroid_apps/native_apps/helsinki-timetables/src/test/java/com/redblaster/hsl/main/AbstractTimesViewTest.java",com.redblaster.hsl.main.AbstractTimesViewTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/helsinki-timetables/src/main/java/com/redblaster/hsl/main/AbstractTimesView.java",com.redblaster.hsl.main.AbstractTimesView,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/helsinki-timetables/src/main/java/com/redblaster/hsl/main/AbstractTimetableView.java",com.redblaster.hsl.main.AbstractTimetableView,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/helsinki-timetables/src/main/java/com/redblaster/hsl/main/MainPage.java",com.redblaster.hsl.main.MainPage,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/helsinki-timetables/src/main/java/com/redblaster/hsl/main/AbstractSearchStationView.java",com.redblaster.hsl.main.AbstractSearchStationView,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/helsinki-timetables/src/main/java/com/redblaster/hsl/main/AbstractWizardStep.java",com.redblaster.hsl.main.AbstractWizardStep,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/helsinki-timetables/src/main/java/com/redblaster/hsl/main/AbstractView.java",com.redblaster.hsl.main.AbstractView,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
"/Users/rar9993/repos/research/fdroid_apps/native_apps/helsinki-timetables/src/main/java/com/redblaster/hsl/main/AbstractOneTripView.java",com.redblaster.hsl.main.AbstractOneTripView,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/helsinki-timetables/src/main/java/com/redblaster/hsl/main/UpdateDatabasePage.java",com.redblaster.hsl.main.UpdateDatabasePage,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/helsinki-timetables/src/main/java/com/redblaster/hsl/dto/BookmarkDTO.java",com.redblaster.hsl.dto.BookmarkDTO,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/helsinki-timetables/src/main/java/com/redblaster/hsl/dto/StationDTO.java",com.redblaster.hsl.dto.StationDTO,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/helsinki-timetables/src/main/java/com/redblaster/hsl/dto/TransportLineDTO.java",com.redblaster.hsl.dto.TransportLineDTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/helsinki-timetables/src/main/java/com/redblaster/hsl/dto/BaseDTO.java",com.redblaster.hsl.dto.BaseDTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/helsinki-timetables/src/main/java/com/redblaster/hsl/widget/HslWidgetProvider.java",com.redblaster.hsl.widget.HslWidgetProvider,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/helsinki-timetables/src/main/java/com/redblaster/hsl/layout/TimetableLayout.java",com.redblaster.hsl.layout.TimetableLayout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/helsinki-timetables/src/main/java/com/redblaster/hsl/layout/items/Breadcrumb.java",com.redblaster.hsl.layout.items.Breadcrumb,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/helsinki-timetables/src/main/java/com/redblaster/hsl/exceptions/DatabaseException.java",com.redblaster.hsl.exceptions.DatabaseException,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/helsinki-timetables/src/main/java/com/redblaster/hsl/common/DBAdapterExternal.java",com.redblaster.hsl.common.DBAdapterExternal,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/helsinki-timetables/src/main/java/com/redblaster/hsl/common/LoadableSectorsBuilder.java",com.redblaster.hsl.common.LoadableSectorsBuilder,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"/Users/rar9993/repos/research/fdroid_apps/native_apps/helsinki-timetables/src/main/java/com/redblaster/hsl/common/DatabaseDownloader.java",com.redblaster.hsl.common.DatabaseDownloader,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/helsinki-timetables/src/main/java/com/redblaster/hsl/common/WidgetCache.java",com.redblaster.hsl.common.WidgetCache,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/helsinki-timetables/src/main/java/com/redblaster/hsl/common/Utils.java",com.redblaster.hsl.common.Utils,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/helsinki-timetables/src/main/java/com/redblaster/hsl/common/GZipUtils.java",com.redblaster.hsl.common.GZipUtils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/helsinki-timetables/src/main/java/com/redblaster/hsl/common/DBAdapter.java",com.redblaster.hsl.common.DBAdapter,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/helsinki-timetables/src/main/java/com/redblaster/hsl/common/MetaData.java",com.redblaster.hsl.common.MetaData,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/helsinki-timetables/src/main/java/com/redblaster/hsl/common/DBImporter.java",com.redblaster.hsl.common.DBImporter,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/helsinki-timetables/src/main/java/com/redblaster/hsl/common/Constants.java",com.redblaster.hsl.common.Constants,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/helsinki-timetables/src/main/java/com/redblaster/hsl/main/stations/StationsListOfTrips.java",com.redblaster.hsl.main.stations.StationsListOfTrips,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/helsinki-timetables/src/main/java/com/redblaster/hsl/main/stations/StationsOneTripPoints.java",com.redblaster.hsl.main.stations.StationsOneTripPoints,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/helsinki-timetables/src/main/java/com/redblaster/hsl/main/stations/StationsSearchList.java",com.redblaster.hsl.main.stations.StationsSearchList,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/helsinki-timetables/src/main/java/com/redblaster/hsl/main/stations/StationsTimesForSelectedTrip.java",com.redblaster.hsl.main.stations.StationsTimesForSelectedTrip,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/helsinki-timetables/src/main/java/com/redblaster/hsl/main/timetables/TimetableDirectionsView.java",com.redblaster.hsl.main.timetables.TimetableDirectionsView,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/helsinki-timetables/src/main/java/com/redblaster/hsl/main/timetables/TimetableOneTripView.java",com.redblaster.hsl.main.timetables.TimetableOneTripView,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
