File,Class,DTWC,DR,DW,IDFP,IDS,ISQLQ,IGS,LIC,LT,MIM,NLMR,PD,RAM,SL,UC
"/Users/rar9993/repos/research/fdroid_apps/native_apps/CamTimer/app/src/main/java/com/dozingcatsoftware/util/ScaledBitmapCache.java",com.dozingcatsoftware.util.ScaledBitmapCache,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/CamTimer/app/src/main/java/com/dozingcatsoftware/util/ARManager.java",com.dozingcatsoftware.util.ARManager,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/CamTimer/app/src/main/java/com/dozingcatsoftware/util/FrameRateManager.java",com.dozingcatsoftware.util.FrameRateManager,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/CamTimer/app/src/main/java/com/dozingcatsoftware/util/AndroidUtils.java",com.dozingcatsoftware.util.AndroidUtils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/CamTimer/app/src/main/java/com/dozingcatsoftware/util/ShutterButton.java",com.dozingcatsoftware.util.ShutterButton,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/CamTimer/app/src/main/java/com/dozingcatsoftware/util/CameraUtils.java",com.dozingcatsoftware.util.CameraUtils,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/CamTimer/app/src/main/java/com/dozingcatsoftware/util/AsyncImageLoader.java",com.dozingcatsoftware.util.AsyncImageLoader,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/CamTimer/app/src/main/java/com/dozingcatsoftware/cameratimer/PictureView.java",com.dozingcatsoftware.cameratimer.PictureView,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/CamTimer/app/src/main/java/com/dozingcatsoftware/cameratimer/LibraryActivity.java",com.dozingcatsoftware.cameratimer.LibraryActivity,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/CamTimer/app/src/main/java/com/dozingcatsoftware/cameratimer/AboutActivity.java",com.dozingcatsoftware.cameratimer.AboutActivity,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/CamTimer/app/src/main/java/com/dozingcatsoftware/cameratimer/MainActivity.java",com.dozingcatsoftware.cameratimer.MainActivity,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/CamTimer/app/src/main/java/com/dozingcatsoftware/cameratimer/ViewImageActivity.java",com.dozingcatsoftware.cameratimer.ViewImageActivity,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/CamTimer/app/src/main/java/com/dozingcatsoftware/cameratimer/ViewImageGridActivity.java",com.dozingcatsoftware.cameratimer.ViewImageGridActivity,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
