File,Class,DTWC,DR,DW,IDFP,IDS,ISQLQ,IGS,LIC,LT,MIM,NLMR,PD,RAM,SL,UC
"/Users/rar9993/repos/research/fdroid_apps/native_apps/moneywallet/app/src/androidTest/java/com/oriondev/moneywallet/storage/database/SQLDatabaseTest.java",com.oriondev.moneywallet.storage.database.SQLDatabaseTest,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/moneywallet/app/src/main/java/com/oriondev/moneywallet/storage/database/DatabaseExporter.java",com.oriondev.moneywallet.storage.database.DatabaseExporter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/moneywallet/app/src/main/java/com/oriondev/moneywallet/storage/database/SQLDatabaseImporter.java",com.oriondev.moneywallet.storage.database.SQLDatabaseImporter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/moneywallet/app/src/main/java/com/oriondev/moneywallet/storage/database/SQLiteDataException.java",com.oriondev.moneywallet.storage.database.SQLiteDataException,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/moneywallet/app/src/main/java/com/oriondev/moneywallet/storage/database/Contract.java",com.oriondev.moneywallet.storage.database.Contract,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/moneywallet/app/src/main/java/com/oriondev/moneywallet/storage/database/ExportException.java",com.oriondev.moneywallet.storage.database.ExportException,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/moneywallet/app/src/main/java/com/oriondev/moneywallet/storage/database/MultiUriCursorWrapper.java",com.oriondev.moneywallet.storage.database.MultiUriCursorWrapper,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/moneywallet/app/src/main/java/com/oriondev/moneywallet/storage/database/Schema.java",com.oriondev.moneywallet.storage.database.Schema,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/moneywallet/app/src/main/java/com/oriondev/moneywallet/storage/database/ImportException.java",com.oriondev.moneywallet.storage.database.ImportException,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/moneywallet/app/src/main/java/com/oriondev/moneywallet/storage/database/SystemCategory.java",com.oriondev.moneywallet.storage.database.SystemCategory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/moneywallet/app/src/main/java/com/oriondev/moneywallet/storage/database/LegacyEditionImporter.java",com.oriondev.moneywallet.storage.database.LegacyEditionImporter,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/moneywallet/app/src/main/java/com/oriondev/moneywallet/storage/database/SyncContentProvider.java",com.oriondev.moneywallet.storage.database.SyncContentProvider,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/moneywallet/app/src/main/java/com/oriondev/moneywallet/storage/database/DataContentProvider.java",com.oriondev.moneywallet.storage.database.DataContentProvider,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/moneywallet/app/src/main/java/com/oriondev/moneywallet/storage/database/SQLDatabaseExporter.java",com.oriondev.moneywallet.storage.database.SQLDatabaseExporter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"/Users/rar9993/repos/research/fdroid_apps/native_apps/moneywallet/app/src/main/java/com/oriondev/moneywallet/storage/database/DatabaseImporter.java",com.oriondev.moneywallet.storage.database.DatabaseImporter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/moneywallet/app/src/main/java/com/oriondev/moneywallet/storage/database/SQLDatabase.java",com.oriondev.moneywallet.storage.database.SQLDatabase,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/moneywallet/app/src/proprietary/java/com/oriondev/moneywallet/model/GoogleDriveFile.java",com.oriondev.moneywallet.model.GoogleDriveFile,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/moneywallet/app/src/proprietary/java/com/oriondev/moneywallet/model/DropBoxFile.java",com.oriondev.moneywallet.model.DropBoxFile,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/moneywallet/app/src/main/java/com/oriondev/moneywallet/model/Identifiable.java",com.oriondev.moneywallet.model.Identifiable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
