File,Class,DTWC,DR,DW,IDFP,IDS,ISQLQ,IGS,LIC,LT,MIM,NLMR,PD,RAM,SL,UC
"/Users/rar9993/repos/research/fdroid_apps/native_apps/adc/app/src/androidTest/java/com/javierllorente/adc/ApplicationTest.java",com.javierllorente.adc.ApplicationTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/adc/app/src/test/java/com/javierllorente/adc/ExampleUnitTest.java",com.javierllorente.adc.ExampleUnitTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/adc/app/src/main/java/com/javierllorente/adc/AppCompatPreferenceActivity.java",com.javierllorente.adc.AppCompatPreferenceActivity,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/adc/app/src/main/java/com/javierllorente/adc/WebFragment.java",com.javierllorente.adc.WebFragment,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/adc/app/src/main/java/com/javierllorente/adc/AboutActivity.java",com.javierllorente.adc.AboutActivity,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/adc/app/src/main/java/com/javierllorente/adc/MainActivity.java",com.javierllorente.adc.MainActivity,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
"/Users/rar9993/repos/research/fdroid_apps/native_apps/adc/app/src/main/java/com/javierllorente/adc/CleanupDialogPreference.java",com.javierllorente.adc.CleanupDialogPreference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/adc/app/src/main/java/com/javierllorente/adc/App.java",com.javierllorente.adc.App,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/adc/app/src/main/java/com/javierllorente/adc/DRAE.java",com.javierllorente.adc.DRAE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"/Users/rar9993/repos/research/fdroid_apps/native_apps/adc/app/src/main/java/com/javierllorente/adc/SettingsActivity.java",com.javierllorente.adc.SettingsActivity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
